Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,Data_Referencia,EDAT_Q
10,Sant Martí,68,el Poblenou,214,10065,60,2024-01-01T00:00:00,15
10,Sant Martí,68,el Poblenou,214,10065,37,2024-01-01T00:00:00,16
10,Sant Martí,68,el Poblenou,214,10065,25,2024-01-01T00:00:00,17
10,Sant Martí,68,el Poblenou,214,10065,15,2024-01-01T00:00:00,18
10,Sant Martí,68,el Poblenou,214,10065,6,2024-01-01T00:00:00,19
10,Sant Martí,68,el Poblenou,214,10066,53,2024-01-01T00:00:00,0
10,Sant Martí,68,el Poblenou,214,10066,87,2024-01-01T00:00:00,1
10,Sant Martí,68,el Poblenou,214,10066,115,2024-01-01T00:00:00,2
10,Sant Martí,68,el Poblenou,214,10066,145,2024-01-01T00:00:00,3
10,Sant Martí,68,el Poblenou,214,10066,111,2024-01-01T00:00:00,4
10,Sant Martí,68,el Poblenou,214,10066,119,2024-01-01T00:00:00,5
10,Sant Martí,68,el Poblenou,214,10066,148,2024-01-01T00:00:00,6
10,Sant Martí,68,el Poblenou,214,10066,129,2024-01-01T00:00:00,7
10,Sant Martí,68,el Poblenou,214,10066,151,2024-01-01T00:00:00,8
10,Sant Martí,68,el Poblenou,214,10066,184,2024-01-01T00:00:00,9
10,Sant Martí,68,el Poblenou,214,10066,233,2024-01-01T00:00:00,10
10,Sant Martí,68,el Poblenou,214,10066,138,2024-01-01T00:00:00,11
10,Sant Martí,68,el Poblenou,214,10066,99,2024-01-01T00:00:00,12
10,Sant Martí,68,el Poblenou,214,10066,74,2024-01-01T00:00:00,13
10,Sant Martí,68,el Poblenou,214,10066,82,2024-01-01T00:00:00,14
10,Sant Martí,68,el Poblenou,214,10066,72,2024-01-01T00:00:00,15
10,Sant Martí,68,el Poblenou,214,10066,51,2024-01-01T00:00:00,16
10,Sant Martí,68,el Poblenou,214,10066,43,2024-01-01T00:00:00,17
10,Sant Martí,68,el Poblenou,214,10066,8,2024-01-01T00:00:00,18
10,Sant Martí,68,el Poblenou,214,10066,7,2024-01-01T00:00:00,19
10,Sant Martí,68,el Poblenou,214,10066,..,2024-01-01T00:00:00,20
10,Sant Martí,68,el Poblenou,214,10067,54,2024-01-01T00:00:00,0
10,Sant Martí,68,el Poblenou,214,10067,96,2024-01-01T00:00:00,1
10,Sant Martí,68,el Poblenou,214,10067,140,2024-01-01T00:00:00,2
10,Sant Martí,68,el Poblenou,214,10067,169,2024-01-01T00:00:00,3
10,Sant Martí,68,el Poblenou,214,10067,132,2024-01-01T00:00:00,4
10,Sant Martí,68,el Poblenou,214,10067,74,2024-01-01T00:00:00,5
10,Sant Martí,68,el Poblenou,214,10067,80,2024-01-01T00:00:00,6
10,Sant Martí,68,el Poblenou,214,10067,117,2024-01-01T00:00:00,7
10,Sant Martí,68,el Poblenou,214,10067,136,2024-01-01T00:00:00,8
10,Sant Martí,68,el Poblenou,214,10067,183,2024-01-01T00:00:00,9
10,Sant Martí,68,el Poblenou,214,10067,249,2024-01-01T00:00:00,10
10,Sant Martí,68,el Poblenou,214,10067,179,2024-01-01T00:00:00,11
10,Sant Martí,68,el Poblenou,214,10067,92,2024-01-01T00:00:00,12
10,Sant Martí,68,el Poblenou,214,10067,62,2024-01-01T00:00:00,13
10,Sant Martí,68,el Poblenou,214,10067,33,2024-01-01T00:00:00,14
10,Sant Martí,68,el Poblenou,214,10067,47,2024-01-01T00:00:00,15
10,Sant Martí,68,el Poblenou,214,10067,16,2024-01-01T00:00:00,16
10,Sant Martí,68,el Poblenou,214,10067,20,2024-01-01T00:00:00,17
10,Sant Martí,68,el Poblenou,214,10067,15,2024-01-01T00:00:00,18
10,Sant Martí,68,el Poblenou,214,10067,5,2024-01-01T00:00:00,19
10,Sant Martí,68,el Poblenou,214,10067,5,2024-01-01T00:00:00,20
10,Sant Martí,68,el Poblenou,214,10068,47,2024-01-01T00:00:00,0
10,Sant Martí,68,el Poblenou,214,10068,73,2024-01-01T00:00:00,1
10,Sant Martí,68,el Poblenou,214,10068,93,2024-01-01T00:00:00,2
10,Sant Martí,68,el Poblenou,214,10068,151,2024-01-01T00:00:00,3
10,Sant Martí,68,el Poblenou,214,10068,101,2024-01-01T00:00:00,4
10,Sant Martí,68,el Poblenou,214,10068,58,2024-01-01T00:00:00,5
10,Sant Martí,68,el Poblenou,214,10068,64,2024-01-01T00:00:00,6
10,Sant Martí,68,el Poblenou,214,10068,106,2024-01-01T00:00:00,7
10,Sant Martí,68,el Poblenou,214,10068,100,2024-01-01T00:00:00,8
10,Sant Martí,68,el Poblenou,214,10068,162,2024-01-01T00:00:00,9
10,Sant Martí,68,el Poblenou,214,10068,194,2024-01-01T00:00:00,10
10,Sant Martí,68,el Poblenou,214,10068,142,2024-01-01T00:00:00,11
10,Sant Martí,68,el Poblenou,214,10068,99,2024-01-01T00:00:00,12
10,Sant Martí,68,el Poblenou,214,10068,56,2024-01-01T00:00:00,13
10,Sant Martí,68,el Poblenou,214,10068,44,2024-01-01T00:00:00,14
10,Sant Martí,68,el Poblenou,214,10068,38,2024-01-01T00:00:00,15
10,Sant Martí,68,el Poblenou,214,10068,21,2024-01-01T00:00:00,16
10,Sant Martí,68,el Poblenou,214,10068,21,2024-01-01T00:00:00,17
10,Sant Martí,68,el Poblenou,214,10068,13,2024-01-01T00:00:00,18
10,Sant Martí,68,el Poblenou,214,10068,..,2024-01-01T00:00:00,19
10,Sant Martí,68,el Poblenou,214,10068,..,2024-01-01T00:00:00,20
10,Sant Martí,68,el Poblenou,215,10069,119,2024-01-01T00:00:00,0
10,Sant Martí,68,el Poblenou,215,10069,175,2024-01-01T00:00:00,1
10,Sant Martí,68,el Poblenou,215,10069,214,2024-01-01T00:00:00,2
10,Sant Martí,68,el Poblenou,215,10069,196,2024-01-01T00:00:00,3
10,Sant Martí,68,el Poblenou,215,10069,127,2024-01-01T00:00:00,4
10,Sant Martí,68,el Poblenou,215,10069,126,2024-01-01T00:00:00,5
10,Sant Martí,68,el Poblenou,215,10069,154,2024-01-01T00:00:00,6
10,Sant Martí,68,el Poblenou,215,10069,224,2024-01-01T00:00:00,7
10,Sant Martí,68,el Poblenou,215,10069,245,2024-01-01T00:00:00,8
10,Sant Martí,68,el Poblenou,215,10069,339,2024-01-01T00:00:00,9
10,Sant Martí,68,el Poblenou,215,10069,290,2024-01-01T00:00:00,10
10,Sant Martí,68,el Poblenou,215,10069,175,2024-01-01T00:00:00,11
10,Sant Martí,68,el Poblenou,215,10069,135,2024-01-01T00:00:00,12
10,Sant Martí,68,el Poblenou,215,10069,99,2024-01-01T00:00:00,13
10,Sant Martí,68,el Poblenou,215,10069,61,2024-01-01T00:00:00,14
10,Sant Martí,68,el Poblenou,215,10069,66,2024-01-01T00:00:00,15
10,Sant Martí,68,el Poblenou,215,10069,46,2024-01-01T00:00:00,16
10,Sant Martí,68,el Poblenou,215,10069,51,2024-01-01T00:00:00,17
10,Sant Martí,68,el Poblenou,215,10069,31,2024-01-01T00:00:00,18
10,Sant Martí,68,el Poblenou,215,10069,8,2024-01-01T00:00:00,19
10,Sant Martí,68,el Poblenou,215,10070,57,2024-01-01T00:00:00,0
10,Sant Martí,68,el Poblenou,215,10070,51,2024-01-01T00:00:00,1
10,Sant Martí,68,el Poblenou,215,10070,62,2024-01-01T00:00:00,2
10,Sant Martí,68,el Poblenou,215,10070,67,2024-01-01T00:00:00,3
10,Sant Martí,68,el Poblenou,215,10070,92,2024-01-01T00:00:00,4
10,Sant Martí,68,el Poblenou,215,10070,137,2024-01-01T00:00:00,5
10,Sant Martí,68,el Poblenou,215,10070,140,2024-01-01T00:00:00,6
10,Sant Martí,68,el Poblenou,215,10070,154,2024-01-01T00:00:00,7
10,Sant Martí,68,el Poblenou,215,10070,125,2024-01-01T00:00:00,8
10,Sant Martí,68,el Poblenou,215,10070,159,2024-01-01T00:00:00,9
10,Sant Martí,68,el Poblenou,215,10070,132,2024-01-01T00:00:00,10
10,Sant Martí,68,el Poblenou,215,10070,113,2024-01-01T00:00:00,11
10,Sant Martí,68,el Poblenou,215,10070,106,2024-01-01T00:00:00,12
10,Sant Martí,68,el Poblenou,215,10070,74,2024-01-01T00:00:00,13
10,Sant Martí,68,el Poblenou,215,10070,51,2024-01-01T00:00:00,14
10,Sant Martí,68,el Poblenou,215,10070,50,2024-01-01T00:00:00,15
10,Sant Martí,68,el Poblenou,215,10070,40,2024-01-01T00:00:00,16
10,Sant Martí,68,el Poblenou,215,10070,34,2024-01-01T00:00:00,17
10,Sant Martí,68,el Poblenou,215,10070,19,2024-01-01T00:00:00,18
10,Sant Martí,68,el Poblenou,215,10070,7,2024-01-01T00:00:00,19
10,Sant Martí,68,el Poblenou,215,10071,57,2024-01-01T00:00:00,0
10,Sant Martí,68,el Poblenou,215,10071,73,2024-01-01T00:00:00,1
10,Sant Martí,68,el Poblenou,215,10071,78,2024-01-01T00:00:00,2
10,Sant Martí,68,el Poblenou,215,10071,89,2024-01-01T00:00:00,3
10,Sant Martí,68,el Poblenou,215,10071,116,2024-01-01T00:00:00,4
10,Sant Martí,68,el Poblenou,215,10071,85,2024-01-01T00:00:00,5
10,Sant Martí,68,el Poblenou,215,10071,98,2024-01-01T00:00:00,6
10,Sant Martí,68,el Poblenou,215,10071,126,2024-01-01T00:00:00,7
10,Sant Martí,68,el Poblenou,215,10071,115,2024-01-01T00:00:00,8
10,Sant Martí,68,el Poblenou,215,10071,138,2024-01-01T00:00:00,9
10,Sant Martí,68,el Poblenou,215,10071,141,2024-01-01T00:00:00,10
10,Sant Martí,68,el Poblenou,215,10071,169,2024-01-01T00:00:00,11
10,Sant Martí,68,el Poblenou,215,10071,154,2024-01-01T00:00:00,12
10,Sant Martí,68,el Poblenou,215,10071,111,2024-01-01T00:00:00,13
10,Sant Martí,68,el Poblenou,215,10071,106,2024-01-01T00:00:00,14
10,Sant Martí,68,el Poblenou,215,10071,58,2024-01-01T00:00:00,15
10,Sant Martí,68,el Poblenou,215,10071,37,2024-01-01T00:00:00,16
10,Sant Martí,68,el Poblenou,215,10071,23,2024-01-01T00:00:00,17
10,Sant Martí,68,el Poblenou,215,10071,17,2024-01-01T00:00:00,18
10,Sant Martí,68,el Poblenou,215,10071,8,2024-01-01T00:00:00,19
10,Sant Martí,68,el Poblenou,215,10072,79,2024-01-01T00:00:00,0
10,Sant Martí,68,el Poblenou,215,10072,111,2024-01-01T00:00:00,1
10,Sant Martí,68,el Poblenou,215,10072,97,2024-01-01T00:00:00,2
10,Sant Martí,68,el Poblenou,215,10072,122,2024-01-01T00:00:00,3
10,Sant Martí,68,el Poblenou,215,10072,82,2024-01-01T00:00:00,4
10,Sant Martí,68,el Poblenou,215,10072,108,2024-01-01T00:00:00,5
10,Sant Martí,68,el Poblenou,215,10072,175,2024-01-01T00:00:00,6
10,Sant Martí,68,el Poblenou,215,10072,175,2024-01-01T00:00:00,7
10,Sant Martí,68,el Poblenou,215,10072,171,2024-01-01T00:00:00,8
10,Sant Martí,68,el Poblenou,215,10072,190,2024-01-01T00:00:00,9
10,Sant Martí,68,el Poblenou,215,10072,170,2024-01-01T00:00:00,10
10,Sant Martí,68,el Poblenou,215,10072,160,2024-01-01T00:00:00,11
10,Sant Martí,68,el Poblenou,215,10072,95,2024-01-01T00:00:00,12
10,Sant Martí,68,el Poblenou,215,10072,91,2024-01-01T00:00:00,13
10,Sant Martí,68,el Poblenou,215,10072,70,2024-01-01T00:00:00,14
10,Sant Martí,68,el Poblenou,215,10072,73,2024-01-01T00:00:00,15
10,Sant Martí,68,el Poblenou,215,10072,39,2024-01-01T00:00:00,16
10,Sant Martí,68,el Poblenou,215,10072,27,2024-01-01T00:00:00,17
10,Sant Martí,68,el Poblenou,215,10072,18,2024-01-01T00:00:00,18
10,Sant Martí,68,el Poblenou,215,10072,8,2024-01-01T00:00:00,19
10,Sant Martí,68,el Poblenou,215,10072,..,2024-01-01T00:00:00,20
10,Sant Martí,68,el Poblenou,215,10073,32,2024-01-01T00:00:00,0
10,Sant Martí,68,el Poblenou,215,10073,44,2024-01-01T00:00:00,1
10,Sant Martí,68,el Poblenou,215,10073,66,2024-01-01T00:00:00,2
10,Sant Martí,68,el Poblenou,215,10073,66,2024-01-01T00:00:00,3
10,Sant Martí,68,el Poblenou,215,10073,62,2024-01-01T00:00:00,4
10,Sant Martí,68,el Poblenou,215,10073,93,2024-01-01T00:00:00,5
10,Sant Martí,68,el Poblenou,215,10073,119,2024-01-01T00:00:00,6
10,Sant Martí,68,el Poblenou,215,10073,103,2024-01-01T00:00:00,7
10,Sant Martí,68,el Poblenou,215,10073,86,2024-01-01T00:00:00,8
10,Sant Martí,68,el Poblenou,215,10073,109,2024-01-01T00:00:00,9
10,Sant Martí,68,el Poblenou,215,10073,111,2024-01-01T00:00:00,10
10,Sant Martí,68,el Poblenou,215,10073,72,2024-01-01T00:00:00,11
10,Sant Martí,68,el Poblenou,215,10073,87,2024-01-01T00:00:00,12
10,Sant Martí,68,el Poblenou,215,10073,81,2024-01-01T00:00:00,13
10,Sant Martí,68,el Poblenou,215,10073,93,2024-01-01T00:00:00,14
10,Sant Martí,68,el Poblenou,215,10073,106,2024-01-01T00:00:00,15
10,Sant Martí,68,el Poblenou,215,10073,61,2024-01-01T00:00:00,16
10,Sant Martí,68,el Poblenou,215,10073,35,2024-01-01T00:00:00,17
10,Sant Martí,68,el Poblenou,215,10073,13,2024-01-01T00:00:00,18
10,Sant Martí,68,el Poblenou,215,10073,..,2024-01-01T00:00:00,19
10,Sant Martí,68,el Poblenou,215,10073,..,2024-01-01T00:00:00,20
10,Sant Martí,68,el Poblenou,215,10074,55,2024-01-01T00:00:00,0
10,Sant Martí,68,el Poblenou,215,10074,76,2024-01-01T00:00:00,1
10,Sant Martí,68,el Poblenou,215,10074,65,2024-01-01T00:00:00,2
10,Sant Martí,68,el Poblenou,215,10074,91,2024-01-01T00:00:00,3
10,Sant Martí,68,el Poblenou,215,10074,88,2024-01-01T00:00:00,4
10,Sant Martí,68,el Poblenou,215,10074,128,2024-01-01T00:00:00,5
10,Sant Martí,68,el Poblenou,215,10074,178,2024-01-01T00:00:00,6
10,Sant Martí,68,el Poblenou,215,10074,145,2024-01-01T00:00:00,7
10,Sant Martí,68,el Poblenou,215,10074,144,2024-01-01T00:00:00,8
10,Sant Martí,68,el Poblenou,215,10074,178,2024-01-01T00:00:00,9
10,Sant Martí,68,el Poblenou,215,10074,119,2024-01-01T00:00:00,10
10,Sant Martí,68,el Poblenou,215,10074,129,2024-01-01T00:00:00,11
10,Sant Martí,68,el Poblenou,215,10074,91,2024-01-01T00:00:00,12
10,Sant Martí,68,el Poblenou,215,10074,84,2024-01-01T00:00:00,13
10,Sant Martí,68,el Poblenou,215,10074,47,2024-01-01T00:00:00,14
10,Sant Martí,68,el Poblenou,215,10074,50,2024-01-01T00:00:00,15
10,Sant Martí,68,el Poblenou,215,10074,53,2024-01-01T00:00:00,16
10,Sant Martí,68,el Poblenou,215,10074,36,2024-01-01T00:00:00,17
10,Sant Martí,68,el Poblenou,215,10074,22,2024-01-01T00:00:00,18
10,Sant Martí,68,el Poblenou,215,10074,6,2024-01-01T00:00:00,19
10,Sant Martí,68,el Poblenou,215,10075,52,2024-01-01T00:00:00,0
10,Sant Martí,68,el Poblenou,215,10075,55,2024-01-01T00:00:00,1
10,Sant Martí,68,el Poblenou,215,10075,54,2024-01-01T00:00:00,2
10,Sant Martí,68,el Poblenou,215,10075,66,2024-01-01T00:00:00,3
10,Sant Martí,68,el Poblenou,215,10075,81,2024-01-01T00:00:00,4
10,Sant Martí,68,el Poblenou,215,10075,94,2024-01-01T00:00:00,5
10,Sant Martí,68,el Poblenou,215,10075,130,2024-01-01T00:00:00,6
10,Sant Martí,68,el Poblenou,215,10075,140,2024-01-01T00:00:00,7
10,Sant Martí,68,el Poblenou,215,10075,108,2024-01-01T00:00:00,8
10,Sant Martí,68,el Poblenou,215,10075,93,2024-01-01T00:00:00,9
10,Sant Martí,68,el Poblenou,215,10075,121,2024-01-01T00:00:00,10
10,Sant Martí,68,el Poblenou,215,10075,119,2024-01-01T00:00:00,11
10,Sant Martí,68,el Poblenou,215,10075,98,2024-01-01T00:00:00,12
10,Sant Martí,68,el Poblenou,215,10075,89,2024-01-01T00:00:00,13
10,Sant Martí,68,el Poblenou,215,10075,74,2024-01-01T00:00:00,14
10,Sant Martí,68,el Poblenou,215,10075,55,2024-01-01T00:00:00,15
10,Sant Martí,68,el Poblenou,215,10075,44,2024-01-01T00:00:00,16
10,Sant Martí,68,el Poblenou,215,10075,34,2024-01-01T00:00:00,17
10,Sant Martí,68,el Poblenou,215,10075,10,2024-01-01T00:00:00,18
10,Sant Martí,68,el Poblenou,215,10075,..,2024-01-01T00:00:00,19
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10076,149,2024-01-01T00:00:00,0
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10076,168,2024-01-01T00:00:00,1
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10076,164,2024-01-01T00:00:00,2
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10076,59,2024-01-01T00:00:00,3
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10076,42,2024-01-01T00:00:00,4
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10076,80,2024-01-01T00:00:00,5
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10076,182,2024-01-01T00:00:00,6
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10076,263,2024-01-01T00:00:00,7
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10076,376,2024-01-01T00:00:00,8
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10076,332,2024-01-01T00:00:00,9
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10076,169,2024-01-01T00:00:00,10
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10076,72,2024-01-01T00:00:00,11
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10076,57,2024-01-01T00:00:00,12
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10076,57,2024-01-01T00:00:00,13
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10076,42,2024-01-01T00:00:00,14
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10076,28,2024-01-01T00:00:00,15
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10076,18,2024-01-01T00:00:00,16
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10076,8,2024-01-01T00:00:00,17
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10076,5,2024-01-01T00:00:00,18
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10076,..,2024-01-01T00:00:00,19
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10235,50,2024-01-01T00:00:00,0
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10235,32,2024-01-01T00:00:00,1
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10235,40,2024-01-01T00:00:00,2
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10235,65,2024-01-01T00:00:00,3
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10235,45,2024-01-01T00:00:00,4
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10235,51,2024-01-01T00:00:00,5
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10235,68,2024-01-01T00:00:00,6
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10235,92,2024-01-01T00:00:00,7
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10235,111,2024-01-01T00:00:00,8
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10235,98,2024-01-01T00:00:00,9
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10235,92,2024-01-01T00:00:00,10
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10235,82,2024-01-01T00:00:00,11
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10235,100,2024-01-01T00:00:00,12
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10235,69,2024-01-01T00:00:00,13
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10235,63,2024-01-01T00:00:00,14
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10235,101,2024-01-01T00:00:00,15
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10235,74,2024-01-01T00:00:00,16
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10235,40,2024-01-01T00:00:00,17
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10235,20,2024-01-01T00:00:00,18
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10235,..,2024-01-01T00:00:00,19
10,Sant Martí,70,el Besòs i el Maresme,219,10081,126,2024-01-01T00:00:00,3
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10235,..,2024-01-01T00:00:00,20
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10236,36,2024-01-01T00:00:00,0
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10236,51,2024-01-01T00:00:00,1
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10236,59,2024-01-01T00:00:00,2
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10236,43,2024-01-01T00:00:00,3
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10236,56,2024-01-01T00:00:00,4
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10236,88,2024-01-01T00:00:00,5
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10236,102,2024-01-01T00:00:00,6
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10236,124,2024-01-01T00:00:00,7
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10236,102,2024-01-01T00:00:00,8
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10236,101,2024-01-01T00:00:00,9
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10236,120,2024-01-01T00:00:00,10
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10236,112,2024-01-01T00:00:00,11
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10236,88,2024-01-01T00:00:00,12
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10236,51,2024-01-01T00:00:00,13
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10236,61,2024-01-01T00:00:00,14
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10236,133,2024-01-01T00:00:00,15
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10236,135,2024-01-01T00:00:00,16
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10236,87,2024-01-01T00:00:00,17
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10236,34,2024-01-01T00:00:00,18
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10236,9,2024-01-01T00:00:00,19
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,10077,61,2024-01-01T00:00:00,0
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,10077,77,2024-01-01T00:00:00,1
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,10077,112,2024-01-01T00:00:00,2
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,10077,151,2024-01-01T00:00:00,3
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,10077,119,2024-01-01T00:00:00,4
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,10077,81,2024-01-01T00:00:00,5
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,10077,91,2024-01-01T00:00:00,6
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,10077,121,2024-01-01T00:00:00,7
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,10077,132,2024-01-01T00:00:00,8
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,10077,160,2024-01-01T00:00:00,9
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,10077,208,2024-01-01T00:00:00,10
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,10077,190,2024-01-01T00:00:00,11
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,10077,100,2024-01-01T00:00:00,12
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,10077,75,2024-01-01T00:00:00,13
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,10077,53,2024-01-01T00:00:00,14
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,10077,45,2024-01-01T00:00:00,15
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,10077,24,2024-01-01T00:00:00,16
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,10077,14,2024-01-01T00:00:00,17
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,10077,8,2024-01-01T00:00:00,18
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,10077,..,2024-01-01T00:00:00,19
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,10078,90,2024-01-01T00:00:00,0
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,10078,139,2024-01-01T00:00:00,1
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,10078,177,2024-01-01T00:00:00,2
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,10078,189,2024-01-01T00:00:00,3
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,10078,122,2024-01-01T00:00:00,4
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,10078,99,2024-01-01T00:00:00,5
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,10078,121,2024-01-01T00:00:00,6
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,10078,160,2024-01-01T00:00:00,7
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,10078,172,2024-01-01T00:00:00,8
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,10078,229,2024-01-01T00:00:00,9
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,10078,305,2024-01-01T00:00:00,10
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,10078,210,2024-01-01T00:00:00,11
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,10078,141,2024-01-01T00:00:00,12
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,10078,98,2024-01-01T00:00:00,13
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,10078,79,2024-01-01T00:00:00,14
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,10078,54,2024-01-01T00:00:00,15
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,10078,27,2024-01-01T00:00:00,16
